id,id_artiste,date,nombre_ecoutes,plateforme
3422,25,2024-07-08,3154,Spotify
3423,17,2024-08-08,8478,YouTube Music
3424,14,2024-08-20,8815,Apple Music
3425,29,2024-07-02,3366,Spotify
3426,8,2024-07-21,7405,Spotify
3427,20,2024-09-01,2570,Apple Music
3428,7,2024-08-03,5094,Apple Music
3429,13,2024-07-21,12988,Deezer
3430,10,2024-08-29,13436,Spotify
3431,30,2024-08-14,12339,Apple Music
3432,24,2024-06-27,10550,Apple Music
3433,29,2024-07-05,1274,YouTube Music
3434,18,2024-07-31,6712,Apple Music
3435,8,2024-08-16,11413,Spotify
3436,29,2024-07-01,10717,Spotify
3437,28,2024-06-13,1711,Apple Music
3438,20,2024-09-25,9908,Spotify
3439,24,2024-07-10,13779,Deezer
3440,13,2024-09-21,4346,Spotify
3441,12,2024-07-15,6607,Deezer
3442,10,2024-07-11,1212,Deezer
3443,10,2024-06-24,4620,Apple Music
3444,21,2024-09-14,2963,Apple Music
3445,19,2024-09-17,262,Deezer
3446,5,2024-06-07,7667,Spotify
3447,28,2024-08-20,5697,Spotify
3448,12,2024-07-07,5011,Deezer
3449,28,2024-07-14,8470,Apple Music
3450,14,2024-07-30,4312,YouTube Music
3451,19,2024-09-11,8389,Spotify
3452,3,2024-08-03,2443,Spotify
3453,20,2024-07-12,13819,Spotify
3454,21,2024-09-06,11841,Apple Music
3455,8,2024-07-01,4699,Apple Music
3456,30,2024-08-12,9575,Spotify
3457,26,2024-08-25,8130,YouTube Music
3458,2,2024-06-11,3331,Apple Music
3459,23,2024-09-10,5664,YouTube Music
3460,13,2024-07-26,8119,Spotify
3461,7,2024-06-28,4903,Spotify
3462,29,2024-06-07,8854,Deezer
3463,27,2024-09-04,14913,YouTube Music
3464,26,2024-09-01,12824,Deezer
3465,12,2024-08-14,1706,Deezer
3466,23,2024-07-04,7159,Spotify
3467,4,2024-06-22,6015,Spotify
3468,8,2024-09-15,8418,Apple Music
3469,25,2024-06-14,10565,Deezer
3470,24,2024-07-03,14721,YouTube Music
3471,2,2024-08-24,7723,Apple Music
3472,9,2024-08-26,2159,Deezer
3473,9,2024-08-19,5936,Spotify
3474,20,2024-06-19,6689,Deezer
3475,15,2024-08-17,9316,YouTube Music
3476,16,2024-06-17,11274,Deezer
3477,17,2024-07-12,12193,Deezer
3478,26,2024-06-01,3577,Deezer
3479,21,2024-07-12,6920,Spotify
3480,15,2024-09-22,1812,Spotify
3481,5,2024-06-12,14523,Deezer
3482,22,2024-09-27,6906,Apple Music
3483,29,2024-06-16,14708,Apple Music
3484,28,2024-08-22,6360,Apple Music
3485,3,2024-09-25,9502,Spotify
3486,25,2024-06-07,11649,Apple Music
3487,30,2024-06-06,14693,YouTube Music
3488,17,2024-07-14,2251,YouTube Music
3489,6,2024-08-20,10753,Spotify
3490,12,2024-08-24,972,Spotify
3491,2,2024-08-15,2545,Spotify
3492,15,2024-07-26,9373,YouTube Music
3493,29,2024-06-13,5502,Spotify
3494,14,2024-09-18,9479,Deezer
3495,2,2024-08-29,7466,Spotify
3496,17,2024-08-22,8948,Spotify
3497,13,2024-06-24,5330,Apple Music
3498,5,2024-06-02,9056,YouTube Music
3499,21,2024-08-19,4429,Deezer
3500,6,2024-06-15,6244,YouTube Music
3501,15,2024-06-29,7705,Apple Music
3502,27,2024-07-03,930,Apple Music
3503,8,2024-07-16,5622,Deezer
3504,23,2024-06-29,2843,Spotify
3505,3,2024-06-02,9010,Spotify
3506,24,2024-08-23,1421,Apple Music
3507,18,2024-09-05,11520,Apple Music
3508,11,2024-07-10,457,YouTube Music
3509,18,2024-07-29,3860,Apple Music
3510,20,2024-08-12,3965,Deezer
3511,19,2024-06-30,14551,Apple Music
3512,30,2024-09-16,11840,Deezer
3513,24,2024-07-06,10158,Spotify
3514,2,2024-08-22,2749,Apple Music
3515,7,2024-06-16,4169,Apple Music
3516,19,2024-08-31,8043,YouTube Music
3517,20,2024-07-15,13012,Deezer
3518,29,2024-07-10,9786,Apple Music
3519,25,2024-09-06,2630,YouTube Music
3520,18,2024-07-03,377,Deezer
3521,24,2024-06-25,4173,Spotify
3522,2,2024-09-14,11897,Apple Music
3523,12,2024-09-19,12267,Apple Music
3524,18,2024-06-03,9878,Apple Music
3525,12,2024-09-16,3618,Spotify
3526,28,2024-07-27,6754,Deezer
3527,23,2024-06-14,10805,Spotify
3528,24,2024-06-06,4904,Apple Music
3529,26,2024-09-24,11763,Deezer
3530,6,2024-08-23,4534,Spotify
3531,28,2024-09-23,10456,YouTube Music
3532,16,2024-06-01,14821,Deezer
3533,24,2024-07-08,5241,Apple Music
3534,22,2024-07-08,7111,Apple Music
3535,21,2024-07-18,10618,YouTube Music
3536,24,2024-09-20,5912,Apple Music
3537,4,2024-08-19,9944,YouTube Music
3538,8,2024-07-15,7113,Deezer
3539,27,2024-07-10,12066,Apple Music
3540,20,2024-09-10,801,YouTube Music
3541,9,2024-08-01,5630,Apple Music
3542,25,2024-09-21,2983,Apple Music
3543,7,2024-07-28,14956,YouTube Music
3544,30,2024-07-10,2217,Spotify
3545,17,2024-09-15,7573,Apple Music
3546,11,2024-07-20,5304,Deezer
3547,14,2024-09-05,448,Apple Music
3548,8,2024-06-13,1482,YouTube Music
3549,17,2024-09-10,4928,Deezer
3550,2,2024-09-13,9876,Deezer
3551,12,2024-06-06,12465,YouTube Music
3552,20,2024-06-24,1067,Deezer
3553,11,2024-08-06,13673,Apple Music
3554,18,2024-06-16,5411,YouTube Music
3555,23,2024-06-10,3584,Apple Music
3556,29,2024-06-28,11860,Deezer
3557,11,2024-08-14,12028,Apple Music
3558,13,2024-07-09,3377,Apple Music
3559,2,2024-06-17,6734,Deezer
3560,6,2024-07-27,6139,YouTube Music
3561,20,2024-08-27,1374,YouTube Music
3562,3,2024-06-22,6940,Deezer
3563,1,2024-07-23,2593,YouTube Music
3564,26,2024-09-20,10644,Spotify
3565,2,2024-06-05,274,Apple Music
3566,2,2024-07-14,9956,Deezer
3567,14,2024-07-16,12008,Deezer
3568,29,2024-08-30,12486,Apple Music
3569,20,2024-06-16,12265,YouTube Music
3570,14,2024-06-11,14108,Deezer
3571,8,2024-06-13,4920,YouTube Music
3572,13,2024-08-07,14078,Deezer
3573,1,2024-06-01,7802,YouTube Music
3574,27,2024-08-05,3064,Spotify
3575,18,2024-07-06,6790,Apple Music
3576,3,2024-06-23,5520,YouTube Music
3577,25,2024-07-12,9694,YouTube Music
3578,16,2024-06-06,12625,Deezer
3579,7,2024-08-10,1405,Apple Music
3580,28,2024-06-27,4115,Spotify
3581,6,2024-07-05,267,YouTube Music
3582,9,2024-09-22,7307,Apple Music
3583,20,2024-06-08,8090,Deezer
3584,17,2024-07-26,14686,YouTube Music
3585,9,2024-06-14,1790,Apple Music
3586,20,2024-09-01,5442,Apple Music
3587,17,2024-08-27,12176,Spotify
3588,25,2024-08-28,10683,Spotify
3589,27,2024-08-04,14674,Deezer
3590,12,2024-06-27,6204,Spotify
3591,2,2024-07-04,2770,Spotify
3592,24,2024-09-17,10218,Deezer
3593,23,2024-07-24,5532,Spotify
3594,23,2024-08-17,13533,Spotify
3595,20,2024-08-06,12457,Spotify
3596,5,2024-08-30,11321,Deezer
3597,1,2024-06-24,6421,Deezer
3598,10,2024-06-12,13363,YouTube Music
3599,26,2024-08-14,5305,Apple Music
3600,21,2024-06-25,10946,Apple Music
3601,4,2024-06-12,9856,Spotify
3602,24,2024-06-27,14302,Deezer
3603,30,2024-07-01,8069,Apple Music
3604,12,2024-07-16,3205,Spotify
3605,4,2024-06-10,10426,Apple Music
3606,29,2024-08-19,9894,YouTube Music
3607,22,2024-08-30,5877,Spotify
3608,1,2024-08-14,4928,Deezer
3609,15,2024-08-22,11152,Spotify
3610,30,2024-07-15,8414,YouTube Music
3611,6,2024-07-01,13373,Apple Music
3612,24,2024-06-19,6523,Deezer
3613,13,2024-07-04,6502,Deezer
3614,4,2024-08-05,8372,Deezer
3615,28,2024-09-24,5973,Spotify
3616,12,2024-08-17,8885,YouTube Music
3617,9,2024-09-03,12937,YouTube Music
3618,23,2024-09-20,13428,Apple Music
3619,16,2024-06-25,5012,Apple Music
3620,26,2024-09-04,11404,Apple Music
3621,5,2024-06-27,7278,Apple Music
3622,5,2024-06-05,14508,Apple Music
3623,23,2024-09-21,1219,Spotify
3624,18,2024-07-14,10373,YouTube Music
3625,23,2024-08-06,11958,Deezer
3626,22,2024-07-22,10203,Deezer
3627,24,2024-08-21,12203,YouTube Music
3628,18,2024-08-02,12866,YouTube Music
3629,21,2024-06-07,10289,Apple Music
3630,9,2024-09-05,14319,Apple Music
3631,30,2024-08-23,12257,YouTube Music
3632,3,2024-09-24,10904,Spotify
3633,24,2024-07-25,12383,Apple Music
3634,29,2024-09-20,1331,YouTube Music
3635,18,2024-06-26,10103,Spotify
3636,14,2024-06-22,3692,Deezer
3637,11,2024-09-16,3403,Deezer
3638,17,2024-06-06,11785,Deezer
3639,8,2024-06-06,7574,Apple Music
3640,18,2024-09-26,14017,YouTube Music
3641,28,2024-07-24,3775,YouTube Music
3642,9,2024-08-06,5110,Deezer
3643,23,2024-09-12,9939,Deezer
3644,18,2024-06-09,2084,YouTube Music
3645,18,2024-09-10,3190,YouTube Music
3646,26,2024-06-08,4105,Deezer
3647,20,2024-09-12,12277,Spotify
3648,13,2024-06-02,10923,Apple Music
3649,15,2024-09-02,4544,YouTube Music
3650,19,2024-06-10,9217,Deezer
3651,20,2024-06-18,2955,Spotify
3652,11,2024-08-21,7749,Apple Music
3653,2,2024-09-04,10004,Spotify
3654,2,2024-06-08,2098,YouTube Music
3655,5,2024-08-16,5847,Deezer
3656,11,2024-09-21,3949,Deezer
3657,11,2024-07-15,7683,YouTube Music
3658,5,2024-09-15,12136,Spotify
3659,16,2024-09-08,13774,YouTube Music
3660,6,2024-06-04,2965,Spotify
3661,10,2024-08-24,1496,Apple Music
3662,26,2024-08-19,8942,Spotify
3663,13,2024-06-02,711,Spotify
3664,24,2024-08-07,8729,Deezer
3665,16,2024-07-14,9321,Spotify
3666,12,2024-06-29,9170,Deezer
3667,21,2024-06-14,3474,Apple Music
3668,9,2024-07-19,1908,YouTube Music
3669,26,2024-08-03,9511,Apple Music
3670,3,2024-08-18,11802,Apple Music
3671,10,2024-07-06,1528,Deezer
3672,22,2024-08-01,4554,Spotify
3673,28,2024-08-09,4281,Deezer
3674,1,2024-08-12,8493,Spotify
3675,26,2024-08-14,9108,Spotify
3676,2,2024-09-15,10734,Apple Music
3677,1,2024-08-04,9925,Deezer
3678,13,2024-06-02,868,Spotify
3679,6,2024-06-20,2735,YouTube Music
3680,8,2024-07-22,4956,Spotify
3681,29,2024-08-10,7535,Spotify
3682,7,2024-08-02,2131,Spotify
3683,10,2024-09-28,2557,Deezer
3684,1,2024-07-16,8562,Deezer
3685,18,2024-07-24,13133,Spotify
3686,6,2024-06-21,3741,Deezer
3687,29,2024-08-08,14012,Spotify
3688,13,2024-09-18,11121,Deezer
3689,14,2024-09-21,5346,Deezer
3690,25,2024-09-25,10636,Spotify
3691,19,2024-06-01,9980,Apple Music
3692,23,2024-09-07,5857,YouTube Music
3693,13,2024-09-06,1284,Apple Music
3694,9,2024-07-02,672,Spotify
3695,29,2024-08-08,3916,Deezer
3696,5,2024-06-28,3926,YouTube Music
3697,30,2024-09-26,2718,Deezer
3698,8,2024-06-05,7395,YouTube Music
3699,5,2024-07-09,11914,Apple Music
3700,3,2024-08-08,11935,Spotify
3701,19,2024-09-19,14643,Spotify
3702,3,2024-08-21,12272,Deezer
3703,26,2024-09-25,13608,Apple Music
3704,25,2024-09-15,8793,Deezer
3705,7,2024-09-16,12230,Spotify
3706,28,2024-09-10,6387,Spotify
3707,7,2024-06-19,6845,Spotify
3708,8,2024-09-25,8170,YouTube Music
3709,14,2024-08-25,237,Spotify
3710,4,2024-08-23,7325,Deezer
3711,3,2024-09-12,13345,Spotify
3712,21,2024-09-18,3191,Apple Music
3713,11,2024-07-15,6960,YouTube Music
3714,23,2024-06-11,2940,Spotify
3715,1,2024-08-05,323,Deezer
3716,29,2024-07-01,10901,Deezer
3717,8,2024-08-17,13323,Deezer
3718,18,2024-08-18,721,Spotify
3719,13,2024-06-29,13819,Deezer
3720,29,2024-08-20,5798,Deezer
3721,28,2024-07-04,8468,Spotify
3722,23,2024-07-11,3646,Spotify
3723,27,2024-06-21,7413,Spotify
3724,27,2024-07-08,5578,Spotify
3725,26,2024-07-01,1197,Deezer
3726,27,2024-06-30,14895,Deezer
3727,28,2024-09-07,3415,Spotify
3728,8,2024-09-15,4606,YouTube Music
3729,5,2024-09-04,1014,Apple Music
3730,1,2024-06-07,4619,Spotify
3731,26,2024-07-12,2051,YouTube Music
3732,21,2024-07-10,14135,Deezer
3733,29,2024-07-03,3301,Spotify
3734,6,2024-08-30,13716,Spotify
3735,7,2024-08-22,4668,Deezer
3736,19,2024-09-06,4111,Apple Music
3737,6,2024-07-31,14869,Spotify
3738,17,2024-07-22,949,Apple Music
3739,9,2024-08-19,8865,Deezer
3740,15,2024-08-26,879,Spotify
3741,27,2024-06-14,2718,Deezer
3742,19,2024-08-30,1296,YouTube Music
3743,17,2024-08-05,10723,Apple Music
3744,29,2024-08-24,4852,Spotify
3745,15,2024-08-24,7919,YouTube Music
3746,16,2024-09-27,13285,Spotify
3747,2,2024-08-02,12310,Apple Music
3748,12,2024-09-27,8682,YouTube Music
3749,21,2024-07-30,11285,Deezer
3750,25,2024-08-06,7390,Spotify
3751,29,2024-09-04,13543,Spotify
3752,13,2024-07-12,6759,Apple Music
3753,1,2024-06-22,14544,YouTube Music
3754,5,2024-09-21,14473,Spotify
3755,2,2024-07-31,3545,Apple Music
3756,30,2024-08-07,8644,Deezer
3757,29,2024-09-27,4285,Deezer
3758,3,2024-09-15,10048,Spotify
3759,5,2024-06-17,734,Apple Music
3760,20,2024-06-22,4615,Apple Music
3761,6,2024-07-02,11588,Spotify
3762,18,2024-08-06,11865,Spotify
3763,25,2024-09-08,9842,YouTube Music
3764,15,2024-06-20,13431,Deezer
3765,24,2024-07-20,9233,Deezer
3766,5,2024-09-17,12167,YouTube Music
3767,5,2024-08-13,5609,Spotify
3768,24,2024-07-12,14499,Deezer
3769,17,2024-07-20,9543,YouTube Music
3770,14,2024-07-31,4280,Deezer
3771,20,2024-07-15,4906,Deezer
3772,23,2024-07-05,14439,Deezer
3773,2,2024-07-09,4109,Spotify
3774,30,2024-08-04,13478,Spotify
3775,21,2024-06-30,493,Deezer
3776,14,2024-07-16,4176,Deezer
3777,15,2024-06-27,10760,Deezer
3778,3,2024-08-10,11984,Deezer
3779,8,2024-09-12,3196,Spotify
3780,21,2024-09-19,12169,YouTube Music
3781,10,2024-06-24,11755,Spotify
3782,7,2024-09-26,2465,Apple Music
3783,24,2024-07-25,13419,YouTube Music
3784,24,2024-09-09,4194,YouTube Music
3785,22,2024-08-29,5442,Deezer
3786,3,2024-09-19,11315,Deezer
3787,28,2024-09-06,1416,Apple Music
3788,17,2024-08-28,4161,Apple Music
3789,23,2024-08-22,12631,Spotify
3790,22,2024-07-02,12436,YouTube Music
3791,18,2024-08-13,10317,YouTube Music
3792,7,2024-08-15,7425,Apple Music
3793,19,2024-06-21,6831,YouTube Music
3794,10,2024-07-08,12710,YouTube Music
3795,1,2024-07-21,14814,Spotify
3796,4,2024-07-06,7065,Apple Music
3797,20,2024-09-08,5258,Apple Music
3798,25,2024-07-14,13546,Spotify
3799,8,2024-09-28,8443,Deezer
3800,23,2024-06-13,14827,Spotify
3801,5,2024-08-02,10436,Deezer
3802,18,2024-09-10,13148,Deezer
3803,28,2024-06-05,1871,Deezer
3804,4,2024-06-30,10669,Spotify
3805,12,2024-06-28,7807,Deezer
3806,22,2024-08-23,8927,Deezer
3807,3,2024-07-27,8583,Apple Music
3808,24,2024-09-17,11131,Apple Music
3809,21,2024-06-06,10567,Spotify
3810,11,2024-07-19,592,YouTube Music
3811,8,2024-07-03,6991,Deezer
3812,3,2024-07-11,13931,Apple Music
3813,17,2024-06-25,6707,Apple Music
3814,13,2024-07-03,5255,YouTube Music
3815,22,2024-06-03,3049,YouTube Music
3816,17,2024-09-03,917,Spotify
3817,25,2024-08-08,5981,YouTube Music
3818,25,2024-09-21,303,Deezer
3819,21,2024-09-21,9262,YouTube Music
3820,8,2024-08-12,14722,Deezer
3821,7,2024-06-09,321,YouTube Music
3822,27,2024-07-26,8540,YouTube Music
3823,11,2024-06-20,12404,Spotify
3824,3,2024-07-18,4937,Apple Music
3825,11,2024-07-19,14446,Spotify
3826,25,2024-07-01,2866,Deezer
3827,1,2024-06-29,1604,Deezer
3828,10,2024-07-18,1897,Spotify
3829,23,2024-07-23,5472,Spotify
3830,7,2024-07-24,8769,YouTube Music
3831,22,2024-06-12,3469,Apple Music
3832,18,2024-06-20,4791,YouTube Music
3833,27,2024-09-22,3846,YouTube Music
3834,13,2024-07-15,1530,Deezer
3835,22,2024-08-21,11917,YouTube Music
3836,19,2024-06-27,2352,Apple Music
3837,17,2024-06-12,4001,Spotify
3838,14,2024-07-23,6509,Spotify
3839,23,2024-07-06,936,YouTube Music
3840,30,2024-07-20,14366,Apple Music
3841,1,2024-07-09,1354,Deezer
3842,10,2024-08-17,11570,Apple Music
3843,6,2024-09-05,813,YouTube Music
3844,26,2024-08-25,6161,Spotify
3845,20,2024-08-03,13232,Deezer
3846,2,2024-09-29,6720,Deezer
3847,17,2024-08-13,11746,Deezer
3848,18,2024-08-05,1118,Deezer
3849,23,2024-09-23,6325,Apple Music
3850,14,2024-09-07,3473,Apple Music
3851,1,2024-06-12,10180,Deezer
3852,24,2024-08-12,14842,Deezer
3853,12,2024-07-03,9062,YouTube Music
3854,12,2024-08-09,11021,Spotify
3855,19,2024-07-15,9906,Apple Music
3856,22,2024-07-21,9276,Deezer
3857,13,2024-06-12,8606,Deezer
3858,24,2024-08-17,7911,Spotify
3859,12,2024-08-18,5897,YouTube Music
3860,23,2024-09-17,2648,Deezer
3861,12,2024-08-22,7618,YouTube Music
3862,4,2024-06-10,8630,Spotify
3863,27,2024-08-10,2651,Deezer
3864,8,2024-09-14,5140,YouTube Music
3865,14,2024-09-25,11204,YouTube Music
3866,3,2024-08-23,798,Spotify
3867,8,2024-06-11,1147,YouTube Music
3868,14,2024-07-06,11256,Deezer
3869,30,2024-09-13,6629,YouTube Music
3870,16,2024-09-02,14312,Deezer
3871,18,2024-06-15,10407,Apple Music
3872,22,2024-07-21,489,Apple Music
3873,25,2024-06-06,8009,Deezer
3874,2,2024-06-02,14779,YouTube Music
3875,18,2024-09-11,12444,Apple Music
3876,14,2024-08-30,3202,Apple Music
3877,7,2024-08-30,12887,Deezer
3878,5,2024-06-02,5669,Deezer
3879,28,2024-07-06,863,Apple Music
3880,15,2024-09-04,7005,Deezer
3881,4,2024-09-28,1478,Deezer
3882,1,2024-06-03,8452,Apple Music
3883,16,2024-07-24,6181,Spotify
3884,21,2024-08-01,5744,Spotify
3885,12,2024-08-06,1714,Spotify
3886,3,2024-09-03,4868,YouTube Music
3887,2,2024-06-24,5399,Spotify
3888,19,2024-07-16,14425,Deezer
3889,28,2024-07-02,13196,Spotify
3890,20,2024-08-26,460,Spotify
3891,4,2024-08-14,722,Apple Music
3892,26,2024-07-01,1247,Spotify
3893,3,2024-06-26,4517,Apple Music
3894,16,2024-06-17,1565,Deezer
3895,12,2024-08-01,6680,Apple Music
3896,21,2024-08-28,4417,Spotify
3897,6,2024-08-05,634,YouTube Music
3898,1,2024-08-11,11290,YouTube Music
3899,12,2024-09-12,10893,Apple Music
3900,14,2024-06-30,11417,Apple Music
3901,11,2024-09-28,958,Apple Music
3902,12,2024-06-30,12741,Apple Music
3903,18,2024-07-16,14462,YouTube Music
3904,16,2024-08-10,1063,Spotify
3905,18,2024-09-11,4702,Deezer
3906,6,2024-07-04,8567,YouTube Music
3907,28,2024-09-13,8401,Deezer
3908,24,2024-06-12,4982,Apple Music
3909,23,2024-07-28,3660,Apple Music
3910,17,2024-09-25,12006,Deezer
3911,14,2024-07-02,11012,YouTube Music
3912,11,2024-09-24,3037,Deezer
3913,12,2024-07-24,8866,Deezer
3914,15,2024-06-04,14386,Apple Music
3915,28,2024-06-07,8043,Deezer
3916,2,2024-08-06,12278,Deezer
3917,29,2024-08-16,6862,Deezer
3918,13,2024-09-20,5539,YouTube Music
3919,23,2024-07-01,2557,Apple Music
3920,2,2024-08-31,7518,YouTube Music
3921,20,2024-06-02,13614,YouTube Music
3922,9,2024-09-22,4050,YouTube Music
3923,19,2024-06-08,2035,Apple Music
3924,29,2024-06-28,3217,Deezer
3925,13,2024-06-16,7756,YouTube Music
3926,7,2024-07-04,7931,Spotify
3927,27,2024-09-26,10331,YouTube Music
3928,26,2024-09-12,5706,YouTube Music
3929,21,2024-07-26,9941,Spotify
3930,8,2024-08-15,2606,Spotify
3931,20,2024-09-10,6730,Deezer
3932,25,2024-07-11,8967,Spotify
3933,10,2024-09-09,12013,Spotify
3934,15,2024-07-02,13473,Deezer
3935,28,2024-06-28,13940,Spotify
3936,24,2024-07-18,1468,YouTube Music
3937,14,2024-06-13,2092,Deezer
3938,17,2024-08-04,9785,Spotify
3939,26,2024-08-10,3137,Apple Music
3940,25,2024-06-28,14253,Spotify
3941,9,2024-07-18,9743,Spotify
3942,10,2024-07-12,8073,Apple Music
3943,10,2024-08-02,13217,Apple Music
3944,11,2024-08-07,4434,Apple Music
3945,14,2024-09-18,14038,Apple Music
3946,7,2024-06-21,12078,Apple Music
3947,15,2024-07-07,11830,Spotify
3948,23,2024-06-24,13048,YouTube Music
3949,1,2024-07-25,6097,Deezer
3950,22,2024-08-01,9178,Deezer
3951,24,2024-09-12,4346,Apple Music
3952,28,2024-06-09,10547,Apple Music
3953,16,2024-09-20,10018,Deezer
3954,5,2024-08-17,11553,Spotify
3955,25,2024-06-11,14323,YouTube Music
3956,4,2024-09-01,6973,Apple Music
3957,8,2024-07-03,14589,Spotify
3958,12,2024-08-04,10467,Spotify
3959,9,2024-09-24,7536,Apple Music
3960,8,2024-06-16,5008,Spotify
3961,24,2024-07-21,10181,Apple Music
3962,20,2024-08-08,8703,YouTube Music
3963,9,2024-06-03,5292,Apple Music
3964,30,2024-08-17,7919,Spotify
3965,3,2024-08-31,12878,Spotify
3966,24,2024-09-04,5508,Deezer
3967,26,2024-07-03,13115,Deezer
3968,18,2024-06-26,5717,Apple Music
3969,26,2024-09-12,5337,Spotify
3970,20,2024-06-01,2865,Apple Music
3971,21,2024-07-08,14915,Spotify
3972,12,2024-09-17,2382,Deezer
3973,16,2024-06-16,7143,YouTube Music
3974,19,2024-06-15,1514,Apple Music
3975,2,2024-08-14,6579,Spotify
3976,25,2024-07-01,14029,YouTube Music
3977,26,2024-09-02,1855,YouTube Music
3978,15,2024-06-20,9561,Apple Music
3979,6,2024-07-02,10359,YouTube Music
3980,20,2024-09-29,7433,Spotify
3981,1,2024-08-15,2302,YouTube Music
3982,8,2024-08-21,3962,Deezer
3983,13,2024-08-26,3304,Apple Music
3984,1,2024-06-23,7785,Deezer
3985,30,2024-06-07,1019,Apple Music
3986,10,2024-07-05,1581,Apple Music
3987,27,2024-07-24,2580,Deezer
3988,29,2024-08-13,10728,YouTube Music
3989,25,2024-07-13,1703,Apple Music
3990,8,2024-09-05,7278,Deezer
3991,25,2024-07-02,11305,Spotify
3992,27,2024-09-29,8305,Deezer
3993,15,2024-07-01,7064,Apple Music
3994,19,2024-08-20,2013,Spotify
3995,29,2024-08-08,12764,YouTube Music
3996,2,2024-09-18,9166,Deezer
3997,23,2024-06-07,12308,Spotify
3998,29,2024-06-12,5098,Apple Music
3999,10,2024-07-02,12022,Apple Music
4000,1,2024-06-26,5869,YouTube Music
4001,9,2024-07-12,13271,Apple Music
4002,13,2024-08-21,2614,YouTube Music
4003,10,2024-09-01,763,Spotify
4004,28,2024-09-16,914,YouTube Music
4005,9,2024-07-27,4868,Apple Music
4006,2,2024-07-29,14852,Apple Music
4007,4,2024-07-30,9969,Spotify
4008,7,2024-06-15,8800,Deezer
4009,7,2024-06-30,5065,YouTube Music
4010,10,2024-09-20,5615,Apple Music
4011,12,2024-06-23,12897,Spotify
4012,10,2024-07-23,13405,Apple Music
4013,6,2024-07-31,13321,Deezer
4014,9,2024-06-25,6884,YouTube Music
4015,15,2024-07-20,9203,Spotify
4016,26,2024-06-03,3293,Apple Music
4017,17,2024-08-06,4127,Apple Music
4018,15,2024-08-11,12889,YouTube Music
4019,19,2024-09-08,13247,YouTube Music
4020,4,2024-06-20,5669,Deezer
4021,11,2024-06-04,5194,YouTube Music
4022,20,2024-09-10,14132,Spotify
4023,23,2024-09-06,12688,YouTube Music
4024,9,2024-07-27,10645,Deezer
4025,8,2024-07-09,14231,Spotify
4026,11,2024-09-10,13277,YouTube Music
4027,2,2024-08-01,12775,Spotify
4028,22,2024-07-13,8651,YouTube Music
4029,9,2024-06-22,1704,Spotify
4030,7,2024-06-22,13117,Spotify
4031,9,2024-09-23,5735,Apple Music
4032,8,2024-07-15,9863,Apple Music
4033,16,2024-06-14,1511,YouTube Music
4034,18,2024-06-18,2914,YouTube Music
4035,22,2024-06-10,13527,YouTube Music
4036,11,2024-06-30,2442,YouTube Music
4037,27,2024-06-13,8041,Apple Music
4038,30,2024-09-03,10305,Spotify
4039,2,2024-08-24,4783,Apple Music
4040,11,2024-06-20,1403,Deezer
4041,30,2024-09-15,4612,Spotify
4042,4,2024-07-10,9980,Deezer
4043,28,2024-09-27,8994,Apple Music
4044,7,2024-07-26,6948,Apple Music
4045,20,2024-08-28,10996,Spotify
4046,14,2024-08-16,12859,Apple Music
4047,28,2024-09-16,9489,Apple Music
4048,6,2024-09-29,1182,YouTube Music
4049,12,2024-07-14,14872,Apple Music
4050,16,2024-06-20,14209,Apple Music
4051,24,2024-07-05,13997,YouTube Music
4052,21,2024-09-02,2026,YouTube Music
4053,23,2024-09-15,11445,Apple Music
4054,26,2024-06-21,7564,Apple Music
4055,12,2024-07-27,1560,YouTube Music
4056,7,2024-06-16,14413,YouTube Music
4057,17,2024-09-07,12353,Deezer
4058,1,2024-06-29,2770,YouTube Music
4059,19,2024-09-06,12443,YouTube Music
4060,25,2024-06-04,300,Apple Music
4061,16,2024-07-08,5335,Apple Music
4062,12,2024-07-22,6018,Deezer
4063,11,2024-07-08,3521,Spotify
4064,5,2024-09-16,4056,Apple Music
4065,12,2024-06-13,4777,Apple Music
4066,29,2024-09-16,11437,YouTube Music
4067,16,2024-08-25,9792,Deezer
4068,23,2024-06-26,7331,Spotify
4069,10,2024-09-10,5228,Apple Music
4070,6,2024-08-05,11038,YouTube Music
4071,18,2024-08-03,3054,Spotify
4072,8,2024-07-04,4828,Deezer
4073,25,2024-06-28,9004,Apple Music
4074,9,2024-08-29,532,Apple Music
4075,16,2024-08-16,8165,YouTube Music
4076,6,2024-08-08,13069,Deezer
4077,8,2024-08-02,6482,Spotify
4078,23,2024-06-10,14371,Apple Music
4079,13,2024-07-25,12073,YouTube Music
4080,13,2024-08-09,11840,Apple Music
4081,4,2024-08-30,804,Apple Music
4082,16,2024-07-02,627,Deezer
4083,20,2024-08-22,14608,Apple Music
4084,20,2024-07-13,1441,YouTube Music
4085,18,2024-07-15,6594,Deezer
4086,17,2024-08-25,10016,Spotify
4087,3,2024-06-22,14168,YouTube Music
4088,23,2024-07-31,10838,Apple Music
4089,26,2024-06-03,13460,Spotify
4090,18,2024-06-24,805,Apple Music
4091,17,2024-09-02,1201,YouTube Music
4092,24,2024-09-26,12219,YouTube Music
4093,9,2024-06-12,8612,YouTube Music
4094,27,2024-07-11,5003,Deezer
4095,11,2024-08-04,12014,YouTube Music
4096,7,2024-08-23,12511,YouTube Music
4097,12,2024-09-22,4586,Spotify
